Specie;Directory;FileName;metadata_numero;metadata_especie;HierarchicalSubject
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0036.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0041.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0042.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0044.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0045.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0047.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0049.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0050.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0052.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0053.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0055.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0057.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0059.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0074.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0075.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0076.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0078.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0079.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0081.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0082.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0084.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0199_Zorros.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0307_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0316_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0352_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGJ11 Zorro 12.9.13 3(3).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;IMAG0031_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGJ11 Zorro 14.9.13 2(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0658_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;STA082009-ZORRO(16.09.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NV06 Zorro 16.9.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GG26 Zorro 17.9.13 2(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0154_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0304_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;STA082010-ZORRO(19.09.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0385_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0409_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CAS.MB Zorro 20.9.13 3(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0418_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;SUNP0018_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;SUNP0010_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0427_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;IMAG0007_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;PICT0208_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134600-ZORRO(22.09.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0004_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0136_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0223_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0225.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0226.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0227.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0229.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0231.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0232.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0234.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0235.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0243.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0247_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0251.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0252.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0253.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0255.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0259_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;LN.PB Zorro 24.9.13  3(3).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;MFDC0145_Zorro.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Cas.MB Zorro 24.9.13 3(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NSY040020-ZORRO(26.09.13)1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NV03 Zorro  26.9.13 3(3).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134607-ZORRO(27.09.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134608-ZORRO(27.09.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;PB Zorro 28.9.13 3(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;PB Zorro 28.9.13 2 3(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GG03.13000 Zorro 30.9.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NV03 Zorro  3.10.13 2(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(3).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(4).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(5).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(6).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(7).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(8).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(9).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(9).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(10).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(11).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(12).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ04 Zorro 7.10.13 20(15).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(13).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(14).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(15).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(16).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVj04 Zorro 7.10.13 17(17).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GG33 Zorro 9.10.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0097-ZORRO(09.10.13)1.3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0098-ZORRO(09.10.13)2.3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0099-ZORRO(09.10.13)3.3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NV03 Zorro  9.10.13 2(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GG03 zorro 11.10.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134620-ZORRO(11.10.13)1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GG03.Zorro 12.10.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0100-ZORRO(12.10.13)1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134623-ZORRO(12.10.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134626-ZORRO(14.10.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134628-ZORRO(15.10.13)2.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ19 Zorro 16.10.13 (1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NV03 Zorro 17.10.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CBP134636-ZORRO(20.10.13)3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GG03 Zorro 23.10.13 3(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NV03 Zorro  24.10.13 2(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NVJ19 Zorro 26.10.13.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GG33 Zorro 26.10.13 3(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGJ12 Zorro 26.10.13 3(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGE1 Zorro 29.10.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGJ12 Zorro 29.10.13 3(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGE1 Zorro 29.10.13.2 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGJ12 Zorro 29.10.13.2 3(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NvJ4 Zorro 29.10.13.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGJ12 Zorro 29.10.13.3 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;NV03 Zorro  29.10.13 2(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGJ12 Zorro 29.10.13.4 3(3).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;GGE1 Zorro 31.10.13 1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0621-ZORRO(11.11.13)1.1.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0636-ZORRO(14.11.13)1.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0637-ZORRO(14.11.13)2.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0638-ZORRO(14.11.13)3.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0639-ZORRO(14.11.13)4.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0640-ZORRO(14.11.13)5.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0641-ZORRO(14.11.13)6.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0642-ZORRO(14.11.13)7.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0643-ZORRO(14.11.13)8.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0644-ZORRO(14.11.13)9.9.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;PASSIR0774-ZORRO(14.11.13)1.3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Cas.MB.2013.11.16  1 Zorro 6(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Cas.MB.2013.11.16  1 Zorro 6(6).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Cas.MB.2013.11.16  2 Zorro 3(3).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Cas.MB.2013.11.16  3 Zorro 3(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0649-ZORRO(17.11.13)1.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0650-ZORRO(17.11.13)2.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0651-ZORRO(17.11.13)3.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0652-ZORRO(17.11.13)4.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0653-ZORRO(17.11.13)5.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0654-ZORRO(17.11.13)6.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0655-ZORRO(17.11.13)7.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0656-ZORRO(17.11.13)8.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0657-ZORRO(17.11.13)9.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0658-ZORRO(17.11.13)10.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0659-ZORRO(17.11.13)11.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0660-ZORRO(17.11.13)12.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0661-ZORRO(17.11.13)13.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0662-ZORRO(17.11.13)14.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0663-ZORRO(17.11.13)15.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0664-ZORRO(17.11.13)16.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0665-ZORRO(17.11.13)17.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0666-ZORRO(17.11.13)18.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0667-ZORRO(17.11.13)19.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0668-ZORRO(17.11.13)20.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0669-ZORRO(17.11.13)21.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;CASLOJ0670-ZORRO(17.11.13)22.22.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.24.01 Zorros 3(1).JPG;2;Vulpex_vulpex;numero|2, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.24.02 Zorros 9(5).JPG;3;Vulpex_vulpex;especie|zorro, numero|3
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.24.02 Zorros 9(9).JPG;2;Vulpex_vulpex;numero|2, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.24.03 Zorros 16(3).JPG;3;Vulpex_vulpex;especie|zorro, numero|3
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.25.02 Zorros 18(2).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.25.02 Zorros 18(4).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.25.02 Zorros 18(8).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.25.02 Zorros 18(13).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.25.02 Zorros 18(15).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;G603.2013.11.25.02 Zorros 18(18).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;PASSIR0839-ZORRO(26.11.13)2.3.JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Ma48 Zorro 27.11.13 1 3(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Ma48 Zorro 27.11.13 2 8(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Ma48 Zorro 27.11.13 2 8(6).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Ma48 Zorro 27.11.13 2 8(7).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Ma48 Zorro 27.11.13 2 8(8).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Ma48 Zorro 27.11.13 3 6(1).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
Vulpex vulpex;~/WI_speciesfolder/Vulpex vulpex;Ma48 Zorro 27.11.13 3 6(6).JPG;1;Vulpex_vulpex;numero|1, especie|zorro
